ASSERTION	AAECAAIFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1706091229233	 	3.9.5
USER	***** PRL Case Flags 2.1 Journey *****	START	1706091229740
REQUEST	XUI_PRL_031_SelectCase	XUI_PRL_031_005_SelectCase	1706091291758	1706091297467	OK	 
GROUP	XUI_PRL_031_SelectCase	1706091291756	1706091297469	5709	OK
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_005_SelectApplication	1706091297471	1706091297542	OK	 
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_010_SelectApplication	1706091297549	1706091298687	OK	 
GROUP	XUI_PRL_032_SelectApplication	1706091297469	1706091298688	1209	OK
REQUEST	XUI_PRL_033_SelectSupport	XUI_PRL_033_005_SelectSupport	1706091298689	1706091298750	OK	 
GROUP	XUI_PRL_033_SelectSupport	1706091298688	1706091298751	61	OK
REQUEST	XUI_PRL_034_SelectCaseDocuments	XUI_PRL_034_005_SelectCaseDocuments	1706091298753	1706091298808	OK	 
GROUP	XUI_PRL_034_SelectCaseDocuments	1706091298752	1706091298809	55	OK
REQUEST	XUI_PRL_035_SelectHistory	XUI_PRL_035_005_SelectHistory	1706091298811	1706091298880	OK	 
GROUP	XUI_PRL_035_SelectHistory	1706091298809	1706091298881	69	OK
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_005_SelectServiceRequest	1706091298882	1706091298954	OK	 
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_010_SelectServiceRequest	1706091298956	1706091299717	OK	 
GROUP	XUI_PRL_036_SelectServiceRequest	1706091298881	1706091299719	833	OK
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_005_SelectParties	1706091299722	1706091299783	OK	 
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_010_SelectParties	1706091299785	1706091301092	OK	 
GROUP	XUI_PRL_037_SelectParties	1706091299720	1706091301093	1368	OK
REQUEST	XUI_PRL_031_SelectCase	XUI_PRL_031_005_SelectCase	1706091301095	1706091304180	OK	 
GROUP	XUI_PRL_031_SelectCase	1706091301094	1706091304181	3085	OK
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_005_SelectApplication	1706091304182	1706091304240	OK	 
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_010_SelectApplication	1706091304242	1706091305396	OK	 
GROUP	XUI_PRL_032_SelectApplication	1706091304181	1706091305398	1212	OK
REQUEST	XUI_PRL_033_SelectSupport	XUI_PRL_033_005_SelectSupport	1706091305399	1706091305467	OK	 
GROUP	XUI_PRL_033_SelectSupport	1706091305398	1706091305469	68	OK
REQUEST	XUI_PRL_034_SelectCaseDocuments	XUI_PRL_034_005_SelectCaseDocuments	1706091305469	1706091305539	OK	 
GROUP	XUI_PRL_034_SelectCaseDocuments	1706091305469	1706091305540	70	OK
REQUEST	XUI_PRL_035_SelectHistory	XUI_PRL_035_005_SelectHistory	1706091305541	1706091305651	OK	 
GROUP	XUI_PRL_035_SelectHistory	1706091305540	1706091305653	110	OK
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_005_SelectServiceRequest	1706091305654	1706091305718	OK	 
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_010_SelectServiceRequest	1706091305724	1706091306584	OK	 
GROUP	XUI_PRL_036_SelectServiceRequest	1706091305653	1706091306586	924	OK
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_005_SelectParties	1706091306588	1706091306659	OK	 
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_010_SelectParties	1706091306661	1706091307853	OK	 
GROUP	XUI_PRL_037_SelectParties	1706091306586	1706091307855	1263	OK
REQUEST	XUI_PRL_031_SelectCase	XUI_PRL_031_005_SelectCase	1706091307858	1706091312609	OK	 
GROUP	XUI_PRL_031_SelectCase	1706091307856	1706091312611	4751	OK
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_005_SelectApplication	1706091312613	1706091312675	OK	 
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_010_SelectApplication	1706091312679	1706091313808	OK	 
GROUP	XUI_PRL_032_SelectApplication	1706091312611	1706091313811	1191	OK
REQUEST	XUI_PRL_033_SelectSupport	XUI_PRL_033_005_SelectSupport	1706091313813	1706091313883	OK	 
GROUP	XUI_PRL_033_SelectSupport	1706091313811	1706091313884	70	OK
REQUEST	XUI_PRL_034_SelectCaseDocuments	XUI_PRL_034_005_SelectCaseDocuments	1706091313886	1706091313943	OK	 
GROUP	XUI_PRL_034_SelectCaseDocuments	1706091313885	1706091313945	57	OK
REQUEST	XUI_PRL_035_SelectHistory	XUI_PRL_035_005_SelectHistory	1706091313945	1706091314055	OK	 
GROUP	XUI_PRL_035_SelectHistory	1706091313945	1706091314055	110	OK
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_005_SelectServiceRequest	1706091314056	1706091314116	OK	 
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_010_SelectServiceRequest	1706091314118	1706091314916	OK	 
GROUP	XUI_PRL_036_SelectServiceRequest	1706091314055	1706091314917	858	OK
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_005_SelectParties	1706091314918	1706091314976	OK	 
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_010_SelectParties	1706091314978	1706091316312	OK	 
GROUP	XUI_PRL_037_SelectParties	1706091314917	1706091316314	1392	OK
REQUEST	XUI_PRL_031_SelectCase	XUI_PRL_031_005_SelectCase	1706091316318	1706091318131	OK	 
